Station_Year,Year,Method,Station.Code,Period,Intended.Period,Date,Species.Code,Total.Number,Start.Time,X0.3min..50m,X0.3min..50m.1,X0.3min.flyovers,X3.5min..50m,X3.5min..50m.1,X3.5min.flyovers,X5.10min..50m,X5.10min..50m.1,X5.10min.flyovers,Exclude.Data,Exclude.Reason...Comments,Breeder,X,tagmeth,lat,lon,date,dur,dis,time,offset
MNDY_2017,2017,PC,MNDY,7,7,2-Jul-17,TEWA,1,9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/2/2017,10,Inf,9:00,0.3728
MNDY_2017,2017,PC,MNDY,7,7,2-Jul-17,AMRO,1,9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/2/2017,10,Inf,9:00,-7.8284
MNDY_2017,2017,PC,MNDY,7,7,2-Jul-17,SCJU,1,9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNDY_2017,2017,PC,MNDY,7,7,2-Jul-17,MYWA,2,9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNDY_2017,2017,PC,MNDY,7,7,2-Jul-17,CHSP,1,9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/2/2017,10,Inf,9:00,0.6233
MNDY_2017,2017,PC,MNDY,7,7,2-Jul-17,SWTH,1,9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/2/2017,10,Inf,9:00,1.0668
MNDY_2017,2017,PC,MNDY,7,7,2-Jul-17,CAJA,1,9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/2/2017,10,Inf,9:00,0.6557
MNDY_2017,2017,PC,MNDY,7,7,2-Jul-17,WIWR,1,9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/2/2017,10,Inf,9:00,1.6373
MNDY_2017,2017,PC,MNDY,7,7,2-Jul-17,CEDW,1,9:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/2/2017,10,Inf,9:00,-0.3206
SNDY_2017,2017,PC,SNDY,7,7,5-Jul-17,MOWA,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/5/2017,10,Inf,4:30,0.4781
SNDY_2017,2017,PC,SNDY,7,7,5-Jul-17,LISP,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/5/2017,10,Inf,4:30,0.436
SNDY_2017,2017,PC,SNDY,7,7,5-Jul-17,WTSP,2,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/5/2017,10,Inf,4:30,1.1055
SNDY_2017,2017,PC,SNDY,7,7,5-Jul-17,REVI,2,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/5/2017,10,Inf,4:30,-0.0227
SNDY_2017,2017,PC,SNDY,7,7,5-Jul-17,CEDW,3,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/5/2017,10,Inf,4:30,-0.1241
SNDY_2017,2017,PC,SNDY,7,7,5-Jul-17,COLO,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRSL_2017,2017,PC,CRSL,7,7,6-Jul-17,TEWA,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.61639,-111.04083,7/6/2017,10,Inf,4:30,0.2513
CRSL_2017,2017,PC,CRSL,7,7,6-Jul-17,WTSP,2,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.61639,-111.04083,7/6/2017,10,Inf,4:30,1.1055
CRSL_2017,2017,PC,CRSL,7,7,6-Jul-17,OVEN,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.61639,-111.04083,7/6/2017,10,Inf,4:30,-5.0333
CRSL_2017,2017,PC,CRSL,7,7,6-Jul-17,COLO,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRSL_2017,2017,PC,CRSL,7,7,6-Jul-17,WIWR,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.61639,-111.04083,7/6/2017,10,Inf,4:30,1.0973
CRSL_2017,2017,PC,CRSL,7,7,6-Jul-17,SWTH,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.61639,-111.04083,7/6/2017,10,Inf,4:30,1.0919
SNDR_2017,2017,PC,SNDR,7,7,7-Jul-17,SOSP,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,7/7/2017,10,Inf,4:30,0.9009
SNDR_2017,2017,PC,SNDR,7,7,7-Jul-17,RCKI,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,7/7/2017,10,Inf,4:30,0.722
SNDR_2017,2017,PC,SNDR,7,7,7-Jul-17,AMRO,2,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,7/7/2017,10,Inf,4:30,-7.9544
SNDR_2017,2017,PC,SNDR,7,7,7-Jul-17,LISP,3,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,7/7/2017,10,Inf,4:30,0.4508
SNDR_2017,2017,PC,SNDR,7,7,7-Jul-17,HETH,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,7/7/2017,10,Inf,4:30,1.4256
SNDR_2017,2017,PC,SNDR,7,7,7-Jul-17,CHSP,2,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,7/7/2017,10,Inf,4:30,0.5674
SNDR_2017,2017,PC,SNDR,7,7,7-Jul-17,MYWA,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNDR_2017,2017,PC,SNDR,7,7,7-Jul-17,BARS,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,7/7/2017,10,Inf,4:30,0.6642
THEY_2017,2017,PC,THEY,8,7,8-Jul-17,OVEN,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.18944,-110.97278,7/8/2017,10,Inf,4:30,-4.634
THEY_2017,2017,PC,THEY,8,7,8-Jul-17,REVI,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.18944,-110.97278,7/8/2017,10,Inf,4:30,0.1241
THEY_2017,2017,PC,THEY,8,7,8-Jul-17,WTSP,3,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.18944,-110.97278,7/8/2017,10,Inf,4:30,1.4916
THEY_2017,2017,PC,THEY,8,7,8-Jul-17,ALFL,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.18944,-110.97278,7/8/2017,10,Inf,4:30,0.7844
THEY_2017,2017,PC,THEY,8,7,8-Jul-17,HETH,2,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.18944,-110.97278,7/8/2017,10,Inf,4:30,1.5886
THEY_2017,2017,PC,THEY,8,7,8-Jul-17,YBSA,1,4:30,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.18944,-110.97278,7/8/2017,10,Inf,4:30,1.0664
MNDY_2017,2017,PC,MNDY,8,8,11-Jul-17,AMCR,2,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,No,NA,PC,55.53583,-110.88889,7/11/2017,10,Inf,4:50,3.2876
MNDY_2017,2017,PC,MNDY,8,8,11-Jul-17,WIWR,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/11/2017,10,Inf,4:50,1.6374
MNDY_2017,2017,PC,MNDY,8,8,11-Jul-17,TEWA,2,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/11/2017,10,Inf,4:50,0.3922
MNDY_2017,2017,PC,MNDY,8,8,11-Jul-17,WTSP,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/11/2017,10,Inf,4:50,1.5691
SNDY_2017,2017,PC,SNDY,8,8,12-Jul-17,REVI,2,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/12/2017,10,Inf,4:50,-0.243
SNDY_2017,2017,PC,SNDY,8,8,12-Jul-17,LISP,2,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/12/2017,10,Inf,4:50,0.436
SNDY_2017,2017,PC,SNDY,8,8,12-Jul-17,WTSP,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/12/2017,10,Inf,4:50,1.1052
SNDY_2017,2017,PC,SNDY,8,8,12-Jul-17,CEDW,5,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/12/2017,10,Inf,4:50,-0.0902
SNDY_2017,2017,PC,SNDY,8,8,12-Jul-17,AMRO,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/12/2017,10,Inf,4:50,-8.8133
SNDY_2017,2017,PC,SNDY,8,8,12-Jul-17,Gull sp.,2,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No ID,Exclude,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNDY_2017,2017,PC,SNDY,8,8,12-Jul-17,OSPR,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNDY_2017,2017,PC,SNDY,8,8,12-Jul-17,CORA,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,No,NA,PC,55.57139,-110.90333,7/12/2017,10,Inf,4:50,2.2045
ENGS_2017,2017,PC,ENGS,8,8,13-Jul-17,WIWR,2,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.20139,-110.89278,7/13/2017,10,Inf,4:50,1.1613
ENGS_2017,2017,PC,ENGS,8,8,13-Jul-17,HETH,2,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.20139,-110.89278,7/13/2017,10,Inf,4:50,1.4903
ENGS_2017,2017,PC,ENGS,8,8,13-Jul-17,SWTH,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.20139,-110.89278,7/13/2017,10,Inf,4:50,0.9268
ENGS_2017,2017,PC,ENGS,8,8,13-Jul-17,COLO,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENGS_2017,2017,PC,ENGS,8,8,13-Jul-17,BUFF,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNDR_2017,2017,PC,SNDR,8,8,14-Jul-17,SOSP,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,7/14/2017,10,Inf,4:50,0.903
SNDR_2017,2017,PC,SNDR,8,8,14-Jul-17,MYWA,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNDR_2017,2017,PC,SNDR,8,8,14-Jul-17,GRYE,2,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,7/14/2017,10,Inf,4:50,1.3855
CRSL_2017,2017,PC,CRSL,8,8,15-Jul-17,WIWR,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.61639,-111.04083,7/15/2017,10,Inf,4:50,1.0973
CRSL_2017,2017,PC,CRSL,8,8,15-Jul-17,WTSP,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.61639,-111.04083,7/15/2017,10,Inf,4:50,1.1054
CRSL_2017,2017,PC,CRSL,8,8,15-Jul-17,AMCR,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,No,NA,PC,55.61639,-111.04083,7/15/2017,10,Inf,4:50,2.5541
CRSL_2017,2017,PC,CRSL,8,8,15-Jul-17,MYWA,2,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRSL_2017,2017,PC,CRSL,8,8,15-Jul-17,RBNU,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.61639,-111.04083,7/15/2017,10,Inf,4:50,0.5351
CRSL_2017,2017,PC,CRSL,8,8,15-Jul-17,OVEN,2,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.61639,-111.04083,7/15/2017,10,Inf,4:50,-5.8819
CRSL_2017,2017,PC,CRSL,8,8,15-Jul-17,COLO,1,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
THEY_2017,2017,PC,THEY,8,8,19-Jul-17,None,0,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No birds during pc,Exclude,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNDY_2017,2017,PC,MNDY,9,9,20-Jul-17,PISI,4,5:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/20/2017,10,Inf,5:10,-0.0668
MNDY_2017,2017,PC,MNDY,9,9,20-Jul-17,CEDW,1,5:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/20/2017,10,Inf,5:10,-0.1001
ENGS_2017,2017,PC,ENGS,9,9,21-Jul-17,HETH,1,5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.20139,-110.89278,7/21/2017,10,Inf,5:00,1.4893
ENGS_2017,2017,PC,ENGS,9,9,21-Jul-17,CANG,4,5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENGS_2017,2017,PC,ENGS,9,9,21-Jul-17,SWTH,1,5:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.20139,-110.89278,7/21/2017,10,Inf,5:00,0.9268
CRSL_2017,2017,PC,CRSL,9,9,22-Jul-17,None,0,5:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No birds during pc,Exclude,NA,NA,NA,NA,NA,NA,NA,NA,NA
SNDY_2017,2017,PC,SNDY,9,9,23-Jul-17,WTSP,1,5:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/23/2017,10,Inf,5:10,1.1053
SNDY_2017,2017,PC,SNDY,9,9,23-Jul-17,RECR,2,5:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/23/2017,10,Inf,5:10,-1.5534
SNDY_2017,2017,PC,SNDY,9,9,23-Jul-17,PISI,1,5:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.57139,-110.90333,7/23/2017,10,Inf,5:10,-0.0623
SNDR_2017,2017,PC,SNDR,9,9,25-Jul-17,KILL,1,5:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,7/25/2017,10,Inf,5:10,1.1902
SNDR_2017,2017,PC,SNDR,9,9,25-Jul-17,LISP,1,5:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,7/25/2017,10,Inf,5:10,0.4508
SNDR_2017,2017,PC,SNDR,9,9,25-Jul-17,LCSP,1,5:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,7/25/2017,10,Inf,5:10,0.0872
SNDR_2017,2017,PC,SNDR,9,9,25-Jul-17,COLO,1,5:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
THEY_2017,2017,PC,THEY,9,9,27-Jul-17,WTSP,2,4:50,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.18944,-110.97278,7/27/2017,10,Inf,4:50,1.4922
MNDY_2017,2017,PC,MNDY,10,10,30-Jul-17,WIWR,1,5:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.53583,-110.88889,7/30/2017,10,Inf,5:20,1.6374
SNDY_2017,2017,PC,SNDY,10,10,1-Aug-17,None,0,5:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,No birds during pc,Exclude,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENGS_2017,2017,PC,ENGS,10,10,2-Aug-17,CANG,5,5:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENGS_2017,2017,PC,ENGS,10,10,2-Aug-17,COLO,1,5:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,No,NA,NA,NA,NA,NA,NA,NA,NA,NA
ENGS_2017,2017,PC,ENGS,10,10,2-Aug-17,CAJA,1,5:20,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.20139,-110.89278,8/2/2017,10,Inf,5:20,0.5778
CRSL_2017,2017,PC,CRSL,10,10,3-Aug-17,PISI,2,8:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.61639,-111.04083,8/3/2017,10,Inf,8:10,-0.2944
CRSL_2017,2017,PC,CRSL,10,10,3-Aug-17,WIWR,1,8:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.61639,-111.04083,8/3/2017,10,Inf,8:10,1.0973
CRSL_2017,2017,PC,CRSL,10,10,3-Aug-17,COLO,1,8:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA
CRSL_2017,2017,PC,CRSL,10,10,3-Aug-17,AMCR,1,8:10,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,No,NA,PC,55.61639,-111.04083,8/3/2017,10,Inf,8:10,2.5454
THEY_2017,2017,PC,THEY,10,10,4-Aug-17,BOCH,1,6:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.18944,-110.97278,8/4/2017,10,Inf,6:25,-0.4118
SNDR_2017,2017,PC,SNDR,10,10,5-Aug-17,GRYE,1,6:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,8/5/2017,10,Inf,6:25,1.386
SNDR_2017,2017,PC,SNDR,10,10,5-Aug-17,ALFL,4,6:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,8/5/2017,10,Inf,6:25,-0.0248
SNDR_2017,2017,PC,SNDR,10,10,5-Aug-17,CAJA,1,6:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,8/5/2017,10,Inf,6:25,0.4402
SNDR_2017,2017,PC,SNDR,10,10,5-Aug-17,AMRO,1,6:25,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,55.38944,-110.74389,8/5/2017,10,Inf,6:25,-12.0515
DEMP_2017,2017,PC,DEMP,5,5,10-Jun-17,YEWA,4,4:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/10/2017,10,Inf,4:13,0.2813
DEMP_2017,2017,PC,DEMP,5,5,10-Jun-17,ALFL,2,4:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/10/2017,10,Inf,4:13,0.7915
DEMP_2017,2017,PC,DEMP,5,5,10-Jun-17,RWBL,3,4:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/10/2017,10,Inf,4:13,1.1125
DEMP_2017,2017,PC,DEMP,5,5,10-Jun-17,SOSP,3,4:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/10/2017,10,Inf,4:13,0.8847
DEMP_2017,2017,PC,DEMP,5,5,10-Jun-17,TRES,4,4:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/10/2017,10,Inf,4:13,-1.5798
DEMP_2017,2017,PC,DEMP,5,5,10-Jun-17,CCSP,1,4:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/10/2017,10,Inf,4:13,0.5715
DEMP_2017,2017,PC,DEMP,5,5,10-Jun-17,REVI,1,4:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/10/2017,10,Inf,4:13,0.4324
DEMP_2017,2017,PC,DEMP,5,5,10-Jun-17,TEWA,1,4:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/10/2017,10,Inf,4:13,0.0961
DEMP_2017,2017,PC,DEMP,5,5,10-Jun-17,WTSP,1,4:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/10/2017,10,Inf,4:13,1.1048
DEMP_2017,2017,PC,DEMP,5,5,10-Jun-17,LCSP,1,4:13,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/10/2017,10,Inf,4:13,0.0337
HNGW_2017,2017,PC,HNGW,5,5,11-Jun-17,SOSP,1,4:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.69778,-111.38056,6/11/2017,10,Inf,4:18,0.8848
HNGW_2017,2017,PC,HNGW,5,5,11-Jun-17,CHSP,3,4:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.69778,-111.38056,6/11/2017,10,Inf,4:18,0.5687
HNGW_2017,2017,PC,HNGW,5,5,11-Jun-17,WTSP,5,4:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.69778,-111.38056,6/11/2017,10,Inf,4:18,1.4906
HNGW_2017,2017,PC,HNGW,5,5,11-Jun-17,MOWA,1,4:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.69778,-111.38056,6/11/2017,10,Inf,4:18,0.7221
HNGW_2017,2017,PC,HNGW,5,5,11-Jun-17,CCSP,1,4:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.69778,-111.38056,6/11/2017,10,Inf,4:18,0.6357
HNGW_2017,2017,PC,HNGW,5,5,11-Jun-17,SPSA,1,4:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.69778,-111.38056,6/11/2017,10,Inf,4:18,1.089
HNGW_2017,2017,PC,HNGW,5,5,11-Jun-17,LISP,1,4:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.69778,-111.38056,6/11/2017,10,Inf,4:18,0.6871
HNGW_2017,2017,PC,HNGW,5,5,11-Jun-17,NOWA,1,4:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.69778,-111.38056,6/11/2017,10,Inf,4:18,1.1738
HNGW_2017,2017,PC,HNGW,5,5,11-Jun-17,WIWR,1,4:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.69778,-111.38056,6/11/2017,10,Inf,4:18,1.2777
HNGW_2017,2017,PC,HNGW,5,5,11-Jun-17,CAWA,1,4:18,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.69778,-111.38056,6/11/2017,10,Inf,4:18,0.4415
DEMP_2017,2017,PC,DEMP,6,6,23-Jun-17,REVI,2,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/23/2017,10,Inf,4:12,0.1378
DEMP_2017,2017,PC,DEMP,6,6,23-Jun-17,WTSP,2,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/23/2017,10,Inf,4:12,1.1052
DEMP_2017,2017,PC,DEMP,6,6,23-Jun-17,ALFL,2,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/23/2017,10,Inf,4:12,0.7032
DEMP_2017,2017,PC,DEMP,6,6,23-Jun-17,YEWA,3,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/23/2017,10,Inf,4:12,0.2797
DEMP_2017,2017,PC,DEMP,6,6,23-Jun-17,TEWA,1,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/23/2017,10,Inf,4:12,0.096
DEMP_2017,2017,PC,DEMP,6,6,23-Jun-17,CCSP,2,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/23/2017,10,Inf,4:12,0.5708
DEMP_2017,2017,PC,DEMP,6,6,23-Jun-17,LEFL,1,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/23/2017,10,Inf,4:12,0.2137
DEMP_2017,2017,PC,DEMP,6,6,23-Jun-17,BHCO,2,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/23/2017,10,Inf,4:12,-5.7833
DEMP_2017,2017,PC,DEMP,6,6,23-Jun-17,SOSP,1,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/23/2017,10,Inf,4:12,0.8935
DEMP_2017,2017,PC,DEMP,6,6,23-Jun-17,RWBL,1,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.75886034,-111.3319166,6/23/2017,10,Inf,4:12,1.1084
HNGW_2017,2017,PC,HNGW,6,6,24-Jun-17,AMRO,2,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.69778,-111.38056,6/24/2017,10,Inf,4:12,-7.2146
HNGW_2017,2017,PC,HNGW,6,6,24-Jun-17,CHSP,3,4:12,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,Yes,NA,PC,56.69778,-111.38056,6/24/2017,10,Inf,4:12,0.5661
